# Espectro limpiado con polynomial
# Fecha: 2025-09-30 11:27:11
ppm,intensity
-114.53800000000001,43.48544386433922
-114.548,46.75209526885092
-114.55799999999999,74.02473270577818
-114.568,-47.56694382487885
-114.578,-51.699134323120234
-114.588,-63.52803878894608
-114.598,-27.11329722235618
-114.608,269.2707103766493
-114.618,-42.83382599192956
-114.628,-44.916096328092834
-114.638,-64.68377063184042
-114.648,70.18024109682757
-114.658,58.29693885791124
-114.668,40.32182265141057
-114.678,252.77209247732554
-114.688,57.05134833565609
-114.69800000000001,-69.62470977359771
-114.708,-49.256681850435854
-114.71799999999999,-77.1402678948584
-114.72800000000001,-39.97570790686527
-114.738,52.41321811354351
-114.74799999999999,-43.86991983363208
-114.75800000000001,-68.12045174839213
-114.768,5.570692369263554
-114.77799999999999,24.291822519334872
-114.78800000000001,105.78853870182175
-114.798,-60.628159083275676
-114.80799999999999,-22.11237083595745
-114.818,14.421603443776434
-114.828,124.31646375592581
-114.838,-68.57078989950904
-114.848,-43.700197522528356
-114.858,-23.15563911313191
-114.868,-59.14343467131991
-114.878,47.07355580290778
-114.888,-43.08404769044901
-114.898,-54.97990515139006
-114.908,-66.9605565799155
-114.918,96.76517802397464
-114.928,261.8552986602805
-114.938,287.68760532900194
-114.94800000000001,-76.19960196986088
-114.958,-69.39862323630823
-114.96799999999999,-51.79865847033983
-114.97800000000001,-47.37809767195583
-114.988,1.3906291588437796
-114.99799999999999,-58.90074797794091
-115.00800000000001,-16.62573908231002
-115.018,-85.23644415426344
-115.02799999999999,-59.14806319380128
-115.03800000000001,175.20390379907656
-115.048,-30.08034317563005
-115.05799999999999,-60.33450411792094
-115.068,-64.55157902779618
-115.078,-55.45856790525585
-115.088,-13.6015707502998
-115.098,-48.76668756292821
-115.108,112.31628165685908
-115.118,-70.5893630909381
-115.128,155.72777819368045
-115.138,-60.77139448928534
-115.148,-66.33488113983555
-115.158,10.020918242029865
-115.168,-63.26189634368902
-115.178,230.95277510300767
-115.188,-57.376267417879944
-115.19800000000001,48.91457609364802
-115.208,-72.25189436240836
-115.21799999999999,-90.87367878604908
-115.22800000000001,72.33342282272578
-115.238,-79.30268953608368
-115.24799999999999,-66.54091586247756
-115.25800000000001,184.58364384354422
-115.268,-57.0499104180183
-115.27799999999999,-67.49337864716517
-115.28800000000001,459.13853915610355
-115.298,-52.870967008212205
-115.30799999999999,-102.2876671401122
-115.318,-46.321039239596644
-115.328,-61.69642930666535
-115.338,-53.95333134131849
-115.348,44.48055265644406
-115.358,117.27447268662218
-115.368,31.711978749216
-115.378,-64.67642915577457
-115.388,-81.66565102834957
-115.398,-110.64398686850882
-115.408,-8.674636676252504
-115.418,-76.56190045158053
-115.428,257.037521805507
-115.438,99.1141300950103
-115.44800000000001,-54.88146558307088
-115.458,-71.19579522873639
-115.46799999999999,-65.64282884198619
-115.47800000000001,-83.69367642282037
-115.488,-69.58253797123899
-115.49799999999999,8.153186512758026
-115.50800000000001,-57.896012970829275
-115.518,-41.753956422000954
-115.52799999999999,-87.924923840757
-115.53800000000001,74.89844477290264
-115.548,50.00569941897784
-115.55799999999999,-61.77385990253134
-115.568,-76.40943319162483
-115.578,4.609979551697307
-115.588,-61.0519216725649
-115.598,-86.73543686441153
-115.608,78.27293397615756
-115.618,-68.65680915085773
-115.628,-28.018066245457504
-115.638,36.7069626923585
-115.648,-66.07282233740997
-115.658,-94.86722133476277
-115.668,4.9293657003001385
-115.678,-68.86836123222139
-115.688,-61.16102213232725
-115.69800000000001,-67.56015700001754
-115.708,149.43287416470787
-115.71799999999999,27.8270913618489
-115.72800000000001,-69.08470540859443
-115.738,60.09288385337791
-115.74799999999999,19.084859147765812
-115.75800000000001,-82.62097952543064
-115.768,-64.59313216621143
-115.77799999999999,-131.04279877457648
-115.78800000000001,-113.0502793505261
-115.798,-65.62187389406
-115.80799999999999,-74.3132824051782
-115.818,60.6310951161192
-115.828,11.441158669832191
-115.838,-68.90849174403914
-115.848,-86.44215612549485
-115.858,17.898765525465066
-115.868,-79.29932679115939
-115.878,-58.92706307536815
-115.888,11.826546672838703
-115.898,-64.35186754653887
-115.908,-12.620035733500771
-115.918,178.10910211195292
-115.928,-63.22847401017765
-115.938,-90.50906409989267
-115.94800000000001,-101.55486815719198
-115.958,-87.23118618207573
-115.96799999999999,-66.4288181745438
-115.97800000000001,-73.99736413459627
-115.988,-76.11702406223307
-115.99799999999999,21.13600204254574
-116.00800000000001,234.29031417974025
-116.018,-83.80948765064963
-116.02799999999999,-77.05330344862395
-116.03800000000001,-104.42183321418258
-116.048,-103.91657694732558
-116.05799999999999,-83.73323464805296
-116.068,-102.0453063163647
-116.078,-57.29545195226075
-116.088,-65.96574155574118
-116.098,41.58839487319395
-116.108,-87.36963266545524
-116.118,-73.84007417168885
-116.128,-74.59602964550672
-116.138,-56.463069086908945
-116.148,-87.63898249589556
-116.158,-143.60647987246668
-116.168,-77.64839121662197
-116.178,-64.57388652836173
-116.188,71.69794419231411
-116.19800000000001,-42.582609054594315
-116.208,186.3076237309129
-116.21799999999999,-102.77095745116432
-116.22800000000001,172.85504739917405
-116.238,-90.19546171807178
-116.24799999999999,232.47321519709791
-116.25800000000001,-71.57952185531681
-116.268,-96.96627287531578
-116.27799999999999,-87.54973786289915
-116.28800000000001,225.05078318193316
-116.298,-67.72255974081901
-116.30799999999999,59.71018336884451
-116.318,116.85816251092359
-116.328,-98.96217231458155
-116.338,-87.7585211076711
-116.348,-73.29478386834501
-116.358,-97.50226059660335
-116.368,152.503848707554
-116.378,-6.645055955873005
-116.388,-68.94348458688447
-116.398,-115.31280718548018
-116.408,99.2693462483397
-116.418,-119.43831428542475
-116.428,-83.62498878677363
-116.438,-18.234977255706866
-116.44800000000001,-72.05088969222444
-116.458,16.22970390367361
-116.46799999999999,3.5830735319873384
-116.47800000000001,-89.55347080728336
-116.488,379.94427088586167
-116.49799999999999,-98.20200138857777
-116.50800000000001,-86.99708763060153
-116.518,-50.37268784020972
-116.52799999999999,-74.27223201740219
-116.53800000000001,107.28376983782098
-116.548,-86.18747227454028
-116.55799999999999,-90.06592835448578
-116.568,29.001901597984215
-116.578,-100.8827824171301
-116.588,-95.83428039982886
-116.598,-83.13609235011188
-116.608,207.23648173202074
-116.618,1.8748418465689554
-116.628,-3.965412006467176
-116.638,-103.11307982708769
-116.648,-82.1231616152925
-116.658,24.364342628918237
-116.668,-92.73326709445539
-116.678,-74.3368507854133
-116.688,9.759271556044311
-116.69800000000001,-27.885480070082366
-116.708,18.78455433620657
-116.71799999999999,-11.972625225088848
-116.72800000000001,-0.7922187539686547
-116.738,-96.69242625043279
-116.74799999999999,-92.84524771448127
-116.75800000000001,-105.02068314611412
-116.768,-99.08693254533142
-116.77799999999999,-14.738395912132972
-116.78800000000001,-102.17247324651896
-116.798,-91.12256454848932
-116.80799999999999,-96.573469818044
-116.818,-40.076689055183095
-116.828,58.701777740093476
-116.838,-64.58353943221431
-116.848,-96.47633057210643
-116.858,-56.72100567958296
-116.868,-93.9280947546439
-116.888,-91.4684977972891
-116.898,194.05648519248123
-116.908,85.14625421466724
-116.918,-107.4657907307311
-116.928,-14.10014964371382
-116.938,-50.740922524280904
-116.94800000000001,110.26419062756767
-116.958,193.5058898118319
-116.96799999999999,-60.649924971488275
-116.97800000000001,70.2688462776072
-116.988,230.72210355911832
-116.99799999999999,176.988546873045
-117.00800000000001,-84.90022378061263
-117.018,-90.5970084018546
-117.02799999999999,-101.71170699068094
-117.03800000000001,-111.6194195470917
-117.048,-94.64634607108673
-117.05799999999999,-96.85438656266618
-117.068,-118.79204102183002
-117.078,-12.699109448578241
-117.088,42.17590815708925
-117.098,-57.751188204827656
-117.108,-18.647398534328914
-117.118,62.35537716858545
-117.128,22.19373890391543
-117.138,-103.22001332833895
-117.148,-104.18087952817766
-117.158,-134.18565969560072
-117.168,30.936546169391818
-117.178,48.87933806679999
-117.188,-31.04318400337621
-117.19800000000001,-116.52042004113676
-117.208,-95.10127004648172
-117.21799999999999,-96.81713401941099
-117.22800000000001,80.1230880400754
-117.238,42.26899613197733
-117.24799999999999,-84.85400974370498
-117.25800000000001,-99.57372958697175
-117.268,-95.99466339782279
-117.27799999999999,-95.7498111762583
-117.28800000000001,-47.91757292227811
-117.298,-94.48574863588235
-117.30799999999999,229.24656168292907
-117.318,326.8079580341562
-117.328,171.7515404177989
-117.338,106.39230883385721
-117.348,-94.15303671766878
-117.358,-90.48719623677914
-117.368,-81.13851972347393
-117.378,-130.48425717775305
-117.388,87.89394140038351
-117.398,-30.21717398906435
-117.408,9.01659665390342
-117.418,-108.21004667071313
-117.428,-92.78310396291405
-117.438,-53.68667522269942
-117.44800000000001,-125.43136045006904
-117.458,-34.85455964502307
-117.46799999999999,-3.318372807561417
-117.47800000000001,-90.96809993768423
-117.488,11.402558964608673
-117.49799999999999,41.9539038993172
-117.50800000000001,-125.1019651335587
-117.518,-88.65104813401888
-117.52799999999999,-34.88394510206348
-117.548,-95.56535603769245
-117.55799999999999,-106.32028094090575
-117.568,60.81128018829659
-117.578,-104.83617265008544
-117.588,228.46956054394818
-117.598,21.175979770397376
-117.608,-92.33601497073778
-117.618,-108.57502367945725
-117.628,-95.4880463557611
-117.638,-90.9238829996493
-117.648,-137.79773361112197
-117.658,7.577001809821098
-117.668,-76.0355067368202
-117.678,-66.4123692510459
-117.688,-114.5013757328559
-117.69800000000001,-123.6651961822503
-117.708,-115.09283059922913
-117.71799999999999,-32.82107898379229
-117.72800000000001,218.73135866406025
-117.738,-101.72181765567163
-117.74799999999999,-96.81030794298789
-117.75800000000001,-22.662312197888497
-117.768,-25.323630420373433
-117.77799999999999,173.71533738955725
-117.78800000000001,104.88329123190354
-117.798,-96.89836889333452
-117.80799999999999,-104.15564298615692
-117.818,-137.10913104656376
-117.828,-102.57593307455488
-117.838,-111.68034907013038
-117.848,-117.71777903329033
-117.858,-106.8277229640345
-117.868,-95.13088086236309
-117.878,23.910247271723918
-117.888,37.150061438226544
-117.898,207.16106163714485
-117.908,-111.3087521315212
-117.918,89.76162013222836
-117.928,-61.70622157160645
-117.938,100.92592275697442
-117.94800000000001,-121.92994688202916
-117.958,-115.10233048861701
-117.96799999999999,-95.80792806278927
-117.97800000000001,54.543760395454115
-117.988,-98.60576511388686
-117.99799999999999,-105.27660459081224
-118.00800000000001,-105.75045803532197
-118.018,-107.47492544741601
-118.02799999999999,-106.56400682709446
-118.03800000000001,-93.96531217435725
-118.048,-104.24061148920441
-118.05799999999999,-90.75184477163597
-118.068,186.18452797834814
-118.078,-110.63982323925214
-118.088,-33.70788842443679
-118.098,-15.038167577205769
-118.108,-107.80416069755913
-118.118,-102.49546778549686
-118.128,-94.4506188410189
-118.138,-46.66402386412537
-118.148,105.42152714518383
-118.158,-96.13403581309137
-118.168,-106.65281273895093
-118.178,78.58059636760518
-118.188,18.33699150657688
-118.19800000000001,-118.6423273220357
-118.208,117.29933988176725
-118.21799999999999,-90.01507688201414
-118.22800000000001,-125.11516761337978
-118.238,-99.4540423123299
-118.24799999999999,-95.59851097886437
-118.25800000000001,145.4589663870168
-118.268,157.5078497853136
-118.27799999999999,-115.37208078397396
-118.28800000000001,-43.5153253208459
-118.298,-68.15578382530217
-118.30799999999999,-112.03485629734283
-118.318,1.1624572630321666
-118.328,-56.81944314417717
-118.338,163.91524248102905
-118.348,-110.61108586134904
-118.358,-102.76792817131155
-118.368,-96.89865444885831
-118.378,-115.72675469398956
-118.388,81.26696109329484
-118.398,-110.53773708700504
-118.408,-6.542549234889378
-118.418,-101.16547535035801
-118.428,-135.891115433411
-118.438,-148.98906948404837
-118.44800000000001,32.65756249772984
-118.458,-81.09807948807628
-118.46799999999999,-99.96691544146674
-118.47800000000001,57.9363746375584
-118.488,12.204350748999204
-118.49799999999999,-124.44318710714438
-118.50800000000001,-69.72373893087232
-118.518,145.6393952778154
-118.52799999999999,-119.9470844810813
-118.53800000000001,-14.887278207562304
-118.548,-107.71298590162769
-118.55799999999999,-100.56530756327749
-118.568,77.27985680748839
-118.578,-80.63805278933009
-118.588,-126.60855635373295
-118.598,-126.82533388572014
-118.608,70.62557461470823
-118.618,-69.13223085244769
-118.628,57.53554971281201
-118.638,48.89031631048732
-118.648,-175.29803105942173
-118.658,-110.06029239691514
-118.668,-112.05836770199289
-118.678,-113.95255697465504
-118.688,-102.19386021490155
-118.69800000000001,39.218822577267616
-118.708,34.32789140185237
-118.71799999999999,-117.18605374114716
-118.72800000000001,71.73258714826883
-118.738,-100.94126592989952
-118.74799999999999,88.34102702434782
-118.75800000000001,-109.4337739889892
-118.768,-111.26258896991064
-118.77799999999999,294.39858208158364
-118.78800000000001,-95.60910083450656
-118.798,-86.09797771818106
-118.818,-123.61118856943997
-118.828,-117.25807338828318
-118.838,-128.70597217471075
-118.848,153.85271507127726
-118.858,-80.01551165031907
-118.868,-67.6711523394998
-118.878,3.0810930037351625
-118.888,-99.81639562061429
-118.898,-41.09155821254805
-118.908,-134.4486547720662
-118.918,-136.99176529916875
-118.928,70.79031020614443
-118.938,-132.41072825612687
-118.94800000000001,38.3898193140175
-118.958,-0.8848470834224429
-118.96799999999999,-68.68622744844677
-118.97800000000001,-138.01572178105548
-118.988,14.908069918751437
-118.99799999999999,-133.381352349026
-119.00800000000001,-93.27416858438778
-119.018,-148.60993878733396
-119.02799999999999,-113.75310295786443
-119.03800000000001,0.862518904020618
-119.048,-110.97727320167866
-119.05799999999999,6.305920725037794
-119.068,-50.63009931583022
-119.078,-99.49489332428254
-119.088,-110.27128130031932
-119.098,-125.82114324394038
-119.108,19.904680844854184
-119.118,176.20419096606437
-119.128,-138.40811288030974
-119.138,-60.72083069426833
-119.148,-106.8656624758112
-119.158,-133.92380822493854
-119.168,-116.24666794165014
-119.178,-124.96884162594611
-119.188,-121.38092927782648
-119.19800000000001,-108.6807308972912
-119.208,-112.3572464843403
-119.21799999999999,-110.21467603897375
-119.22800000000001,-125.13241956119154
-119.238,97.31282294900623
-119.24799999999999,-144.4356485083803
-119.25800000000001,40.71386606664879
-119.268,-53.545133325906505
-119.27799999999999,-103.71192668604613
-119.28800000000001,-105.55352401377016
-119.298,78.21618469092152
-119.30799999999999,-117.16957057197126
-119.318,-150.7458398024484
-119.328,-31.830423000509796
-119.338,-159.65882016615566
-119.348,-131.20473129938583
-119.358,-38.49095640020036
-119.368,-112.05949546859932
-119.378,-111.08434850458255
-119.388,-118.91431550815022
-119.398,-133.9875964793022
-119.408,-30.699191418038623
-119.418,-99.14207332435939
-119.428,-103.72184319826442
-119.438,-113.09706003975396
-119.44800000000001,-143.64281084882774
-119.458,-107.46714562548598
-119.46799999999999,-109.03103436972856
-119.47800000000001,11.256452918444538
-119.488,-140.4356537609668
-119.49799999999999,-117.5739744079624
-119.50800000000001,-123.62730902254245
-119.518,-95.9178976047069
-119.52799999999999,-72.6036201544556
-119.53800000000001,-140.14499667178873
-119.548,-96.13628715670615
-119.55799999999999,-110.58909160920805
-119.568,-61.83051002929426
-119.578,176.25975758303517
-119.588,67.47601122778022
-119.598,-135.47274909505907
-119.608,154.55707661451723
-119.618,-21.767511643490792
-119.628,302.2418861309168
-119.638,34.14906993774008
-119.648,163.26443977697895
-119.658,98.86199564863347
-119.668,119.0807375527036
-119.678,-118.34163451081062
-119.688,-30.28012054190924
-119.69800000000001,-124.09002054059212
-119.708,122.6365654931405
-119.71799999999999,-113.2638624407112
-119.72800000000001,-118.35820434214719
-119.738,-106.10767021116763
-119.74799999999999,-122.48573004777236
-119.75800000000001,-108.7244738519615
-119.768,-120.29681162373501
-119.77799999999999,-148.1636233630929
-119.78800000000001,-128.30984907003514
-119.798,-153.16658874456172
-119.80799999999999,-116.35024238667265
-119.818,-110.82681999636802
-119.828,-97.8188715736477
-119.838,-111.45457711851174
-119.848,-118.21219663096011
-119.858,-147.70802011099292
-119.868,-20.158057558610096
-119.878,-19.836908973811575
-119.888,-101.79713735659746
-119.898,-110.3016437069677
-119.908,-151.9558470249223
-119.918,-112.13048431046127
-119.928,99.83932443641541
-119.938,-36.13531078429233
-119.94800000000001,115.78504002741565
-119.958,-132.1099231284608
-119.96799999999999,-128.80110025192155
-119.97800000000001,-106.59160134296673
-119.988,-155.7533964015963
-119.99799999999999,-118.26591542781014
-120.00800000000001,-112.8494484216084
-120.018,-138.92369538299104
-120.02799999999999,-147.107156311958
-120.03800000000001,118.88296879149067
-120.048,-143.487820072645
-120.05799999999999,160.03077709563487
-120.068,7.4459602963304405
-120.078,-114.17211047055835
-120.088,-109.4258752050315
-120.098,-46.93417390708905
-120.108,-33.457746576730955
-120.118,-157.53413321395723
-120.128,-186.14813381876777
-120.138,-108.71697839116283
-120.148,-111.80860693114212
-120.158,-157.21751943870586
-120.168,-92.91817591385396
-120.178,-24.790946356586375
-120.188,-115.3528307669032
-120.19800000000001,26.137270855195652
-120.208,7.391058509710078
-120.21799999999999,25.662032196640183
-120.22800000000001,-0.6328080840140728
-120.238,-110.03017233225273
-120.24799999999999,-96.82336054807567
-120.25800000000001,-118.86671273148306
-120.268,-138.45350888247484
-120.27799999999999,-141.8030190010509
-120.28800000000001,7.596056912788654
-120.298,6.157518859043847
-120.30799999999999,-74.87393316228537
-120.318,-31.80649915119895
-120.328,-115.50221910769682
-120.338,-133.68767303177916
-120.348,-139.26658092344567
-120.358,-110.48182278269675
-120.368,-122.91863860953217
-120.378,-73.63908840395183
-120.388,-101.21556216595596
-120.398,-167.01502989554442
-120.408,91.05187840728274
-120.418,-96.59472725747446
-120.428,95.184453110184
-120.438,-125.84598048974195
-120.44800000000001,-118.27782805725218
-120.458,-146.70328959234686
-120.46799999999999,93.78483490497408
-120.47800000000001,-119.88615456528922
-120.488,-134.38585800313703
-120.49799999999999,-111.43752540856909
-120.50800000000001,-113.58682678158559
-120.518,-114.75967212218643
-120.52799999999999,-150.7599114303716
-120.53800000000001,-128.39548470614122
-120.548,-135.76647194949513
-120.55799999999999,-120.55417316043344
-120.568,-88.8623883389561
-120.578,-81.54771748506309
-120.588,-110.8389405987545
-120.598,-125.00651768003021
-120.608,-47.70678872889039
-120.618,83.2245262546652
-120.628,-138.39787272936374
-120.638,-134.16648568097693
-120.648,-117.88587260017448
-120.658,-124.30615348695645
-120.668,-140.53900834132273
-120.678,-124.03077716327343
-120.688,-125.10305995280842
-120.69800000000001,-73.04675670992785
-120.708,-41.054367434631644
-120.71799999999999,-120.32609212691972
-120.72800000000001,-133.75263078679225
-120.74799999999999,-65.7293834142491
-120.75800000000001,-7.201150009290302
-120.768,-107.30267057191588
-120.77799999999999,-116.87182510212585
-120.78800000000001,-145.58603359992017
-120.798,55.59804393470117
-120.818,-125.95229249826187
-120.828,-125.67574289880932
-120.838,-117.4567972669411
-120.848,-143.17838560265724
-120.858,-128.25357790595777
-120.868,-124.90718417684255
-120.878,-142.08730441531182
-120.888,29.644361378634585
-120.898,-141.74968679500338
-120.908,-151.94074893622567
-120.918,-59.43182504503238
-120.928,-124.25561512142346
-120.938,-150.24101916539885
-120.94800000000001,-132.82033717695865
-120.958,-23.466969156102806
-120.96799999999999,-131.8738151028313
-120.97800000000001,-136.83877501714417
-120.988,-44.49284889904138
-120.99799999999999,-4.697636748523024
-121.00800000000001,-83.230338565589
-121.018,-105.28837435023934
-121.02799999999999,20.213815897525933
-121.03800000000001,-15.162327822293065
-121.048,-151.56068550969653
-121.05799999999999,-22.750057164684307
-121.068,333.2243572127436
-121.078,-153.66134237741298
-121.088,-131.7017559351539
-121.098,-125.72118346047912
-121.108,-41.018224953388795
-121.118,124.03521958611728
-121.128,54.51075015803892
-121.138,-1.6575332376237668
-121.148,-158.50813060087089
-121.158,-77.00894193170231
-121.168,-150.81496723011813
-121.178,-123.40160649611826
-121.188,-128.10915972970278
-121.19800000000001,-136.17092693087167
-121.208,-54.25660809962497
-121.21799999999999,-133.17140323596257
-121.22800000000001,-115.95344233988456
-121.238,-144.0386354113909
-121.24799999999999,-145.30297245048163
-121.25800000000001,96.97657654284328
-121.27799999999999,-124.61618843141613
-121.28800000000001,173.69503262674002
-121.298,-144.39426028268818
-121.30799999999999,84.53723284029931
-121.318,246.69011199570238
-121.328,47.46317718352111
-121.338,51.66942840375546
-121.348,-17.788734343594513
-121.358,-85.23241105852887
-121.368,165.07129825895234
-121.378,235.48729360884934
-121.388,301.93047499116176
-121.398,347.70884240589
-121.408,-123.54760414696617
-121.418,-139.91776466740671
-121.428,411.7080608445683
-121.438,162.26117238895907
-121.44800000000001,508.0584699657654
-121.458,562.9549535749875
-121.46799999999999,474.2446232166251
-121.47800000000001,573.2484788906784
-121.488,358.51752059714727
-121.49799999999999,638.0837483360318
-121.50800000000001,255.85416210733192
-121.518,533.1437619110477
-121.52799999999999,831.6065477471792
-121.53800000000001,678.8735196157262
-121.548,993.6236775166891
-121.55799999999999,415.3030214500674
-121.568,557.5485514158613
-121.578,730.0032674140709
-121.588,491.2611694446962
-121.598,463.91925750773703
-121.608,967.0705316031937
-121.618,634.3469917310657
-121.628,736.3366378913535
-121.638,1181.6064700840568
-121.648,1247.015488309176
-121.658,1417.1246925667106
-121.668,1645.514082856661
-121.678,1715.483659179027
-121.688,1812.8334215338084
-121.69800000000001,2331.653369921006
-121.708,2485.4835043406188
-121.71799999999999,2653.093824792648
-121.72800000000001,2986.6643312770916
-121.738,2918.5450237939513
-121.74799999999999,3065.195902343227
-121.75800000000001,3455.276966924918
-121.768,3231.1982175390244
-121.77799999999999,3214.2196541855465
-121.78800000000001,2977.4412768644847
-121.798,3078.7230855758385
-121.80799999999999,3419.6850803196076
-121.818,3628.7472610957925
-121.828,3374.2496279043926
-121.838,3369.912180745409
-121.848,3153.794919618841
-121.858,3287.947844524688
-121.868,2922.8909554629518
-121.878,2502.0542524336297
-121.888,1963.9277354367239
-121.898,1486.1514044722342
-121.908,1068.8352595401598
-121.918,712.205300640501
-121.928,531.0155277732579
-121.938,204.83894093843034
-121.94800000000001,-179.08005986398152
-121.958,-154.8427746339777
-121.97800000000001,-156.51390337155837
-121.988,-156.80194607672328
-121.99799999999999,-130.19030274947264
-122.018,-147.22617338980635
-122.03800000000001,-133.66175799772438
-122.048,-137.1570565732268
-122.05799999999999,-122.71554911631361
-122.068,-124.48928562698475
-122.078,-130.89913610524022
-122.088,-141.9232905510801
-122.108,-129.66565896450433
-122.128,-134.15684134551296
-122.138,-129.78183769410597
-122.148,-69.92614801028324
-122.158,-122.32156229404504
-122.168,-127.05441054539105
-122.178,-130.5726627643215
-122.188,-127.92432895083633
-122.19800000000001,-126.69620910493543
-122.208,-37.94330322661895
-122.21799999999999,-66.88701131588684
-122.22800000000001,-136.1831333727391
-122.238,-151.43316939717576
-122.24799999999999,-132.09501938919666
-122.25800000000001,-133.20928334880207
-122.268,40.03203872400823
-122.27799999999999,-129.84665317076585
-122.28800000000001,-157.3420590331243
-122.298,-168.9305788630671
-122.30799999999999,-127.58221266059425
-122.318,-186.76116042570575
-122.328,202.50867784159837
-122.338,-34.81729785868197
-122.348,-182.60778752654656
-122.358,-142.04339116199557
-122.368,-140.52970876502891
-122.378,-11.394840335646649
-122.388,-75.95678587384876
-122.398,49.87605462036481
-122.408,-152.06881885300598
-122.418,58.18469370603884
-122.428,-71.44090770250071
-122.438,133.90107692137536
-122.44800000000001,432.3240475776671
-122.458,647.6832042663744
-122.46799999999999,781.8795469874975
-122.47800000000001,804.1830757410361
-122.488,832.3417905269904
-122.49799999999999,954.7996913453602
-122.50800000000001,1145.5037781961457
-122.518,1239.208051079347
-122.52799999999999,1599.3225099949639
-122.53800000000001,2176.1971549429963
-122.548,2425.5119859234446
-122.55799999999999,2840.107002936308
-122.568,3121.7822059815876
-122.578,3628.7375950592823
-122.588,4117.033170169393
-122.598,4822.908931311919
-122.608,5253.524878486861
-122.618,6030.411011694218
-122.628,6213.567330933993
-122.638,6871.643836206181
-122.648,6745.3105275107855
-122.658,7098.887404847805
-122.668,7053.214468217241
-122.678,6957.4317176190925
-122.688,6944.809153053359
-122.69800000000001,6015.146774520042
-122.708,5923.14458201914
-122.71799999999999,5219.312575550654
-122.72800000000001,4375.400755114584
-122.738,3767.609120710929
-122.74799999999999,3512.3676723396898
-122.75800000000001,2897.606410000866
-122.768,2647.345333694458
-122.77799999999999,2258.2844434204662
-122.78800000000001,1563.403739178889
-122.798,1312.5432209697278
-122.80799999999999,1033.9428887929826
-122.818,875.5097426486528
-122.828,811.7627825367387
-122.838,508.6270084572402
-122.848,307.26142041015737
-122.858,501.12201839549004
-122.868,439.22780241323846
-122.878,-134.51232753659738
-122.888,-16.047071454017726
-122.898,75.20827066097763
-122.908,-126.96433119161142
-122.918,-36.804287011784794
-122.928,224.3254132004574
-122.938,-35.17360055488476
-122.94800000000001,-123.79932827781121
-122.958,-141.97616996832213
-122.96799999999999,-133.52812562641728
-122.97800000000001,-85.93179525209692
-122.988,-151.0099788453609
-122.99799999999999,-128.6997664062092
-123.00800000000001,-1.2246879346419064
-123.018,-150.3939134306589
-123.02799999999999,24.640647105739674
-123.03800000000001,-132.62520632544616
-123.048,29.08372627578376
-123.05799999999999,-87.0074550905708
-123.068,-134.4238504245096
-123.078,-137.02915972603287
-123.088,82.5591170048595
-123.098,-134.2196202318324
-123.108,-97.5638714361088
-123.118,-49.50603660796946
-123.128,-137.0700157474145
-123.138,-130.073208854444
-123.148,-161.4923159290577
-123.158,262.8554630287441
-123.168,161.62782801896165
-123.178,-103.77862095840527
-123.188,-130.95308390335654
-123.19800000000001,-133.58286081589213
-123.208,-125.39229169601211
-123.21799999999999,-133.5724565437164
-123.22800000000001,-129.18348535900512
-123.238,-156.3461081418782
-123.24799999999999,-120.40274289233565
-123.25800000000001,-90.87911561037748
-123.268,-151.88819029600356
-123.27799999999999,-144.8314789492142
-123.28800000000001,-51.95118157000908
-123.298,-164.25829815838827
-123.30799999999999,-27.917428714351928
-123.318,-152.92817323789987
-123.328,-156.0224317290322
-123.338,126.42749581225107
-123.348,-146.20169061405002
-123.358,-159.84499100793548
-123.368,-152.48790536940524
-123.378,-66.78043369845946
-123.388,-146.30117599509796
-123.398,-30.378232259320868
-123.408,4.464397508871855
-123.418,10.79141330948022
-123.428,76.21961514250421
-123.438,-145.71519699205615
-123.44800000000001,-157.15052309420085
-123.458,32.50733683607004
-123.46799999999999,165.49328279875667
-123.47800000000001,25.208414793858765
-123.488,-163.3364671786234
-123.49799999999999,-158.0226631186899
-123.50800000000001,-135.02307302634088
-123.518,-98.79269690157614
-123.52799999999999,31.020865255604235
-123.53800000000001,-74.99318655479976
-123.548,-127.23202233278815
-123.55799999999999,-142.4066320783609
-123.568,-149.04312579151795
-123.578,-145.93793347225946
-123.588,-142.26555512058522
-123.598,111.65850926350456
-123.608,-171.73694031999
-123.618,-130.98290387106888
-123.628,-112.58546138973216
-123.638,-130.1665328759798
-123.648,-138.63357832981185
-123.658,37.68260224877173
-123.668,-132.48383114022894
-123.678,-138.79397849681405
-123.688,12.109160179016499
-123.69800000000001,-43.650715112737345
-123.708,-160.08550437207558
-123.71799999999999,7.171392401001867
-123.72800000000001,36.898175206494955
-123.738,-140.13195595559634
-123.74799999999999,-168.793401085272
-123.75800000000001,-129.51509018253208
-123.768,-160.90063324737642
-123.77799999999999,-148.95832027980518
-123.78800000000001,-167.52972127981823
-123.798,-141.96893624741577
-123.80799999999999,-138.75736518259762
-123.818,-155.4910080853638
-123.828,-135.8735649557144
-123.838,-137.8394357936493
-123.848,225.25107940083134
-123.858,-34.451519372272315
-123.868,-133.51183211296032
-123.878,-3.7437588212327455
-123.888,-111.86339949708946
-123.898,-154.92495414053062
-123.908,-28.488522751556133
-123.918,-96.23120533016598
-123.928,-173.94530187636022
-123.938,-137.94621239013875
-123.94800000000001,-76.15193687150176
-123.958,-137.38357532044907
